cv_cycle,split,method,SMILES,Name,BSEP,BSEP_prob,BSEP_pred
2,random,lightGBM,OC[C@@H]1[C@@H](O)C[C@H](n2c(N=CNC[C@H]3O)c3nc2)O1,50774642,0,0.00016919891144567963,0
2,random,lightGBM,Oc1c(nccc2)c2c(Cl)cc1,50753977,0,0.008166341874144412,0
2,random,lightGBM,Nc1cc(C(=O)O)c(O)cc1,50753678,0,9.680755905568332e-05,0
2,random,lightGBM,COc1c(O)c(OC)cc([C@@H]2c(cc(OCO3)c3c4)c4[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@H](O[C@H](c6sccc6)OC7)[C@@H]7O5)[C@@H]8[C@@H]2C(=O)OC8)c1,50773507,0,0.10034156175697803,0
2,random,lightGBM,CCC1C(=O)N(C)C(C)C(=O)N(CC)C(C(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C(C\C=C\C)C)O)C(=O)N1,317676,1,0.9864466840882745,1
2,random,lightGBM,COc1c(OC)c(OC)cc(Cc2c(N)nc(N)nc2)c1,50777482,0,0.0021491747475689818,0
2,random,lightGBM,CN1[C@H]2c(c(c(c(O)c(O)cc3)c3C2)ccc4)c4CC1,50773787,0,0.0021350904613545094,0
2,random,lightGBM,Clc1cc(NC(=O)N2C3CCN(CCCN4C(=O)Nc(cccc5)c45)CC3)c2cc1,50773416,0,0.008063771340526925,0
2,random,lightGBM,COc1c2c(C(=O)C(C(=O)O)=CN2C3CC3)cc(F)c1N4CC(C)NCC4,50772216,0,0.046891737563739495,0
2,random,lightGBM,CC(NCC(c1cc(C(=O)N)c(O)cc1)O)CCc2ccccc2,50753282,0,0.0011289358958955055,0
2,random,lightGBM,CC(Oc1ccc(C(c2ncccc2)c3ccc(OC(=O)C)cc3)cc1)=O,50772161,0,0.004445004539313852,0
2,random,lightGBM,COc1cc(c(CCNC(=O)C)c[nH]2)c2cc1,50772244,0,0.0032516171311688913,0
2,random,lightGBM,CC(Nc1ccc(O)cc1)=O,50776628,0,0.0006902924300105925,0
2,random,lightGBM,C[C@H]1[C@H](C(CO)=O)[C@@](C)(C[C@H](O)[C@](F)([C@@](C)(C=CC2=O)C(=C2)CC3)[C@@H]34)[C@H]4C1,50754123,1,0.01918857049546535,0
2,random,lightGBM,CCCCCC(\C=C\[C@@H]1[C@@H](C\C=C/CCCC(=O)O)[C@@H](O)C[C@H]1O)(O)C,50753739,0,0.003384536436650696,0
2,random,lightGBM,CCc1c(O)c(C(=O)C=C(C(=O)O)O2)c2c(CC)c1,50753405,0,0.005595661280641682,0
2,random,lightGBM,COc1cc2c(C(C)(C)C(=O)N(CCc3ccc(S(NC(NC4CCCCC4)=O)(=O)=O)cc3)C2=O)cc1,50774900,1,0.194535299819788,0
2,random,lightGBM,NC[C@H]1[C@@H](O)[C@H](O)[C@@H](N)[C@@H](O[C@H]2[C@@H](O)[C@H](O[C@H]3[C@H](O[C@@H]4[C@H](N)[C@@H](O)[C@H](O)[C@@H](CO)O4)[C@@H](N)C[C@@H](N)[C@@H]3O)O[C@@H]2CO)O1,50754197,0,3.710616880656484e-05,0
2,random,lightGBM,N[C@H]1[C@H](c2ccccc2)C1,50753761,0,0.00011253373010435306,0
2,random,lightGBM,NC(NO)=O,50773280,0,9.618935866099035e-06,0
2,random,lightGBM,CCc1cnc(CCOc2ccc(CC3C(=O)NC(=O)S3)cc2)cc1,51350482,1,0.7623633455907676,1
2,random,lightGBM,COc1c(Oc2c(OCCO)nc(c3ncccn3)nc2NS(c4ccc(C(C)(C)C)cc4)(=O)=O)cccc1,50739639,1,0.16203658142787158,0
2,random,lightGBM,CCS(CCn1c([N+](=O)[O-])cnc1C)(=O)=O,50775887,0,0.00037052194929387155,0
2,scaffold,lightGBM,CN(c1cc(C)ccc1)C(Oc2cc(cccc3)c3cc2)=S,50775890,0,0.0018505173668453868,0
2,scaffold,lightGBM,NS(c1c(Cl)ccc(C2(c(cccc3)c3C(=O)N2)O)c1)(=O)=O,50776818,0,0.0013462603185592167,0
2,scaffold,lightGBM,Nc1c(C(c2ccc(Br)cc2)=O)cccc1CC(=O)O,50776634,0,0.00037223438325524155,0
2,scaffold,lightGBM,C[C@@](C(F)(F)F)(C(Nc1ccc(C(c2ccccc2)=O)cc1)=O)O,50754302,1,0.001674764392406201,0
2,scaffold,lightGBM,CC(OC(C(Oc1ccc(C(c2ccc(Cl)cc2)=O)cc1)(C)C)=O)C,50739202,1,0.008471268700847885,0
2,scaffold,lightGBM,Cc1ccc(C(c2cc([N+](=O)[O-])c(O)c(O)c2)=O)cc1,50375470,0,0.00038536921672313655,0
2,scaffold,lightGBM,COc1cc([C@]2([C@H](CN(C)C)CCCC2)O)ccc1,50774636,0,0.05299230281868554,0
2,scaffold,lightGBM,Nc1c(CN(C2C(=O)NC(=O)CC2)C3=O)c3ccc1,50773295,0,0.0016464188044079393,0
2,scaffold,lightGBM,C[C@H]1c(cccc2O)c2C(=O)C(=C(O)[C@](O)(C(=O)C(C(=O)N)=C(O)[C@H]3N(C)C)[C@H]3[C@H]4O)[C@@H]14,50776851,0,0.004573478115527579,0
2,scaffold,lightGBM,CN([C@@H]1C(O)=C(C(=O)N)C(=O)[C@@](O)(C(O)=C(C(=O)c(c(O)c(NC(CNC(C)(C)C)=O)cc2N(C)C)c2C3)[C@@H]3C4)[C@H]14)C,50777454,0,0.007883625787211513,0
2,scaffold,lightGBM,CN([C@@H]1C(O)=C(C(=O)N)C(=O)[C@@](O)(C(O)=C(C(=O)c(c(O)ccc2N(C)C)c2C3)[C@@H]3C4)[C@H]14)C,50776935,0,0.00026528952998863234,0
2,scaffold,lightGBM,CN([C@@H]1C(O)=C(C(=O)N)C(=O)[C@@](O)(C(O)=C2[C@@H]([C@@](O)(C)c(cccc3O)c3C2=O)C4)[C@H]14)C,50775871,0,0.0003151943280288366,0
2,scaffold,lightGBM,CNC(Oc1cc([C@](C)(CCN2C)[C@H]2N3C)c3cc1)=O,50375318,0,0.005454182372077797,0
2,scaffold,lightGBM,CN1[C@@H](C(Nc2c(C)cccc2C)=O)CCCC1,50753741,0,0.019785352624110304,0
2,scaffold,lightGBM,CCOC([C@@H](N[C@H](C(N1[C@H](C(=O)O)C[C@H](CCC2)[C@@H]12)=O)C)CCc3ccccc3)=O,50773781,0,0.04529303488126951,0
2,scaffold,lightGBM,C[C@H]1NC(=O)c2c(c(c(ccc(c3cnc(C)cc3)n4)c4cc5)c5s2)NC1,50497637,1,0.6353919824144022,1
2,scaffold,lightGBM,CCN(C(c1ccc(C(c2ccccc2)=C3CCNCC3)cc1)=O)CC,50754497,0,0.002503605713878879,0
2,scaffold,lightGBM,Nc1n(nc(c2occc2)n3)c3nc(NCCN4CCOCC4)n1,50753217,0,0.0008379848746706412,0
2,scaffold,lightGBM,Cc1c(C(c2ccc(C(=O)O)cc2)=C)cc3c(C(C)(C)CCC3(C)C)c1,50774439,0,0.001788506333448345,0
2,scaffold,lightGBM,NC(NC(=O)c(ncn1[C@@H]2C(=C)[C@H](CO)[C@@H](O)C2)c13)=N3,50773425,0,0.00018077240235553913,0
2,scaffold,lightGBM,OCCN(c1nc(c(N2CCCCC2)nc(N(CCO)CCO)n3)c3c(N4CCCCC4)n1)CCO,50774792,1,0.004275509707859395,0
2,scaffold,lightGBM,NC(NCCN1CCCCCCC1)=N,50753628,0,0.00020758451882131075,0
2,scaffold,lightGBM,Cc1oc(c(C)c(OC(=O)C=C2C)c2c3)c3c1,50754099,0,0.00042571661001913674,0
2,scaffold,lightGBM,CCCc1n(Cc2ccc(c3c(c4[nH]nnn4)cccc3)cc2)c(C(OCC5=C(C)OC(=O)O5)=O)c(C(O)(C)C)n1,50777132,1,0.9523526841858571,1
2,scaffold,lightGBM,COc1c(C(NCc2cnccc2)=O)cc(C(NCc3cnccc3)=O)cc1,50375464,0,0.05249564044345043,0
2,scaffold,lightGBM,CCCCCCCCCCC[C@H](OC([C@@H](NC=O)CC(C)C)=O)C[C@H]1[C@H](CCCCCC)C(=O)O1,50772839,0,0.021815863341749998,0
2,scaffold,lightGBM,CN1[C@H]2c(c(c(c(O)c(O)cc3)c3C2)ccc4)c4CC1,50773787,0,0.006499643326360371,0
2,scaffold,lightGBM,OC(Cc1ccc(c2ccccc2)cc1)=O,50777228,0,0.0008245963043724258,0
2,scaffold,lightGBM,CC(c1cc(F)c(c2ccccc2)cc1)C(=O)O,50753641,0,0.004289828519564631,0
2,scaffold,lightGBM,CCS(c1cc(F)c(c2c(OCC(=O)O)ccc(Cl)c2)cc1)(=O)=O,50754174,0,0.8863600583149949,1
2,scaffold,lightGBM,CC(C(Oc1ccc(S(Nc2c(C(NCC(=O)O)=O)cccc2)(=O)=O)cc1)=O)(C)C,50753491,0,0.11571804147067828,0
2,scaffold,lightGBM,CC(Nc1ccc(S(Nc2ccc([N+](=O)[O-])cc2)(=O)=O)cc1)=O,50774635,0,0.006227247354686251,0
2,scaffold,lightGBM,CO[C@@H]1[C@@H](C(OC)=O)[C@@H](C[C@H](c2c(c(ccc(OC)c3)c3[nH]2)CC4)N4C5)[C@@H]5C[C@H]1OC(c6cc(OC)c(OC)c(OC)c6)=O,50775605,1,0.010347813275954852,0
2,scaffold,lightGBM,C[C@@H]1[C@@H](O)[C@H](N)[C@H](O)[C@H](O[C@H]2\C=C\C=C\C=C\C=C\C[C@@H](C)OC(=O)\C=C\[C@@H](O3)[C@H]3C[C@H](O)C[C@@]4(O)O[C@H]([C@H](C(=O)O)[C@@H](O)C4)C2)O1,50772696,0,0.05194255216341048,0
2,scaffold,lightGBM,NC1=NC(=O)N([C@@H]2O[C@H](CO)[C@@H](O)C2)C=N1,50773402,0,9.457002974327734e-05,0
2,scaffold,lightGBM,CN1CCC(OC(c2ccccc2)c3ccccc3)CC1,50753219,0,0.0028996448191372917,0
2,scaffold,lightGBM,C[C@H]1[C@H](C(CO)=O)[C@@](C)(C[C@H](O)[C@](F)([C@@](C)(C=CC2=O)C(=C2)CC3)[C@@H]34)[C@H]4C1,50754123,1,0.0013566219829663322,0
2,scaffold,lightGBM,CC(OCC([C@@]1([C@@](C)(C[C@H](O)[C@](F)([C@@](C)(C=CC2=O)C(=C2)CC3)[C@@H]34)[C@H]4C[C@H]1OC(=O)C)O)=O)=O,50775901,0,0.004429902986974574,0
2,scaffold,lightGBM,CCC(O[C@@]1(C(SCF)=O)[C@@](C)(C[C@H](O)[C@](F)([C@@](C)(C=CC2=O)C(=C2)[C@@H](F)C3)[C@@H]34)[C@H]4C[C@H]1C)=O,50772795,0,0.11191377808586614,0
2,scaffold,lightGBM,C[C@@H]1[C@@](C(CO)=O)(O)[C@@](C)(C[C@H](O)[C@](Cl)([C@@](C)(C=CC2=O)C(=C2)CC3)[C@@H]34)[C@H]4C1,50739717,1,0.0004970889782839672,0
2,scaffold,lightGBM,CCC(O[C@@]1(C(CCl)=O)[C@@](C)(C[C@H](O)[C@](F)([C@@](C)(C=CC2=O)C(=C2)CC3)[C@@H]34)[C@H]4C[C@@H]1C)=O,50375363,1,0.006374943932959046,0
2,scaffold,lightGBM,C[C@@H]1C(=CC(=O)C=C2)[C@@]2(C)[C@@](F)([C@@H](O)C[C@](C)([C@](C(=O)C)(O)CC3)[C@@H]34)[C@H]4C1,50753985,0,0.1978654406627294,0
2,scaffold,lightGBM,C[C@@H]1[C@@](C(CO)=O)(O)[C@@](C)(C[C@H](O)[C@](F)([C@@](C)(C=CC2=O)C(=C2)CC3)[C@@H]34)[C@H]4C1,50774437,0,0.0006099648769316886,0
2,scaffold,lightGBM,C[C@H]1[C@@](C(CO)=O)(O)[C@@](C)(C[C@H](O)[C@](F)([C@@](C)(C=CC2=O)C(=C2)CC3)[C@@H]34)[C@H]4C1,50754009,0,0.0006099648769316886,0
2,scaffold,lightGBM,C[C@H]1[C@@](C(CCl)=O)(O)[C@@](C)(C[C@H](O)[C@](Cl)([C@@](C)(C=CC2=O)C(=C2)CC3)[C@@H]34)[C@H]4C1,50739704,1,0.00038250958681089383,0
2,scaffold,lightGBM,CCC1(c2ccc(N)cc2)C(=O)NC(=O)CC1,50776562,0,0.0005395589451858916,0
2,scaffold,lightGBM,CC1(S(=O)(=O)[C@H]2N(C(=O)C2)[C@H]1C(=O)O)C,50774634,0,7.123053651343025e-05,0
2,scaffold,lightGBM,CCOC(c1c2n(c(ccc(F)c3)c3C(=O)N(C)C2)cn1)=O,50776574,0,0.26647197442753506,0
2,scaffold,lightGBM,NC(c1c(O)n([C@H]2[C@H](O)[C@H](O)[C@@H](CO)O2)cn1)=O,50772682,0,7.45980718856693e-05,0
2,scaffold,lightGBM,CCOc1ccc(C[C@@H]2C(=O)N[C@@H]([C@H](CC)C)C(=O)N[C@@H]([C@H](O)C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@H](C(N3[C@H](C(N[C@H](C(NCC(=O)N)=O)CCCN)=O)CCC3)=O)CSSCCC(=O)N2)cc1,50772160,0,0.026371136980967113,0
2,scaffold,lightGBM,CN(c1c(ncn2C3C(O)C(N)C(CO)O3)c2ncn1)C,50754065,0,0.0001527480333017645,0
2,scaffold,lightGBM,Oc1cc([C@]2(CCN3CC4CCC4)[C@](CCCC2)(O)[C@H]3C5)c5cc1,50772749,0,0.0015843809698912724,0
2,scaffold,lightGBM,CCC1(c2ccccc2)C(=O)NCNC1=O,50773311,0,0.0006992056152757805,0
2,scaffold,lightGBM,CCC1(C(=O)NC(=O)C1)C,50774629,0,0.0008591506199013,0
2,scaffold,lightGBM,C[C@@]1([C@](C#C)(O)CC2)[C@@H]2[C@H]3[C@@H]([C@@](C)(Cc(cno4)c45)C(=C5)CC3)CC1,50774895,1,0.10841941307296436,0
2,scaffold,lightGBM,C[C@@]1(C(C#N)(O)CC2)[C@@H]2[C@H]3[C@@H]([C@@](C)(Cc(cno4)c45)C(=C5)CC3)CC1,50739679,1,0.15362108291047138,0
2,scaffold,lightGBM,CCNC([C@H]1N(C([C@@H](NC([C@@H](NC([C@H](NC([C@@H](NC([C@@H](NC([C@@H](NC([C@@H](NC([C@H]2NC(=O)CC2)=O)Cc3nc[nH]c3)=O)Cc4c(cccc5)c5[nH]c4)=O)CO)=O)Cc6ccc(O)cc6)=O)CC(C)C)=O)CC(C)C)=O)CCCNC(=N)N)=O)CCC1)=O,50773299,0,0.023758539407381263,0
2,scaffold,lightGBM,CN(c1ncccc1)CCOc2ccc(CC3C(=O)NC(=O)S3)cc2,50774978,1,0.9105817636041053,1
2,scaffold,lightGBM,Cc1c(C)c(Nc2c(C(=O)O)cccc2)ccc1,50772658,0,0.0002790214452883724,0
2,scaffold,lightGBM,OC(COC(Cc1c(Nc2c(Cl)cccc2Cl)cccc1)=O)=O,50772063,0,0.0020236136167628275,0
2,scaffold,lightGBM,Cc1cc(CC(=O)O)c(Nc2c(Cl)cccc2F)cc1,50772646,0,0.019327884129233645,0
2,scaffold,lightGBM,Cc1sc(SCC(CS[C@H]2N3C(=O)[C@H]2NC(Cn4nnnc4)=O)=C3C(=O)O)nn1,50772141,0,0.0014795910919159045,0
2,scaffold,lightGBM,Cc1c(NC(=O)c(cccn2)c2N3C4CC4)c3ncc1,50772830,0,0.0021482699446655437,0
2,scaffold,lightGBM,Nc1ccc(S(c2ccc(N)cc2)(=O)=O)cc1,50773401,0,0.00017717411711172225,0
2,scaffold,lightGBM,CS(c1ccc(\C=C(/c(ccc(F)c2)c23)\C(=C3CC(=O)O)C)cc1)=O,50773919,0,0.00400861456711042,0
2,scaffold,lightGBM,Nc1oc(ccc(Cl)c2)c2n1,50754122,0,0.008518384338026992,0
2,scaffold,lightGBM,CC(N(Cc1ccccc1)CCCl)COc2ccccc2,50739689,0,0.0033560974656800533,0
2,scaffold,lightGBM,CC(N1CCC(N(c2ccc(Cl)cc2)C(Cc3ccccc3)=O)CC1)C,50772643,0,0.08277099604570069,0
2,scaffold,lightGBM,CCC(C(O[C@@H]1[C@H]([C@@H](CC[C@H]2OC(=O)C[C@H](O)C2)[C@@H](C)C=C3)C3=C[C@H](C)C1)=O)(C)C,50739097,1,0.019860252933470313,0
2,scaffold,lightGBM,CC[C@@H](C(O[C@@H]1[C@H]([C@@H](CC[C@H]2OC(=O)C[C@H](O)C2)[C@@H](C)C=C3)C3=C[C@H](C)C1)=O)C,50775618,1,0.05764945782821898,0
2,scaffold,lightGBM,C[C@@]1(C(=O)CC2)[C@@H]2[C@H]3[C@@H](c(ccc(O)c4)c4CC3)CC1,50753730,0,0.021710554719655464,0
2,scaffold,lightGBM,OCC(COC(c1c(Nc2c(ccc(Cl)c3)c3ncc2)cccc1)=O)O,50375253,1,0.2868510155658491,0
2,scaffold,lightGBM,Cc1c(C(N[C@H]([C@@H](CN2[C@H](C(NC(C)(C)C)=O)C[C@H](CCCC3)[C@H]3C2)O)CSc4ccccc4)=O)cccc1O,50739572,1,0.02990327533535256,0
2,scaffold,lightGBM,CCCN1[C@H]2[C@@H](c(ccc3)c(c3[nH]c4)c4C2)C[C@@H](CSC)C1,50772853,0,0.0070255571047544135,0
2,scaffold,lightGBM,CCNC(N(C([C@H]1CN(CC=C)[C@H]2[C@@H](c(ccc3)c(c3[nH]c4)c4C2)C1)=O)CCCN(C)C)=O,50772750,0,0.004337636833350003,0
2,scaffold,lightGBM,Nc1nc(nc(N)c(c2ccccc2)n3)c3c(N)n1,50775905,0,0.000329749948310577,0
2,scaffold,lightGBM,COc1cc(c([C@@H]([C@@H]2N(C[C@H](C=C)[C@@H]3C2)CC3)O)ccn4)c4cc1,50773510,0,0.012994872587191827,0
2,scaffold,lightGBM,CN1C(=O)CN=C(c2ccccc2)c(cc(Cl)cc3)c13,50773408,0,0.5547932681418121,1
2,scaffold,lightGBM,[O-][N+](c1cc(C(c2ccccc2)=NCC(=O)N3)c3cc1)=O,50776352,0,0.04326117502125172,0
2,scaffold,lightGBM,O=C(c1c(cccc2)c2[nH]c1)O[C@@H]3C[C@H]4N5[C@H](C[C@@H](C(=O)C5)C4)C3,50773415,0,0.007032882074010737,0
2,scaffold,lightGBM,Clc1c(C(NCC2(CC3CC4C2)CC(C4)C3)=O)cc(CN5CCNCC5)cc1,50753400,0,0.42469945239191953,0
2,scaffold,lightGBM,CC1CCN(CCCC(c2ccc(F)cc2)=O)CC1,50777778,0,0.2250762764320106,0
2,scaffold,lightGBM,Cc1ccc(c2n(c3ccc(S(=O)(=O)N)cc3)nc(C(F)(F)F)c2)cc1,50772758,0,0.02476180524381393,0
2,scaffold,lightGBM,COc1c(F)cc(c2n(c3ccc(S(=O)(=O)N)cc3)nc(C(F)F)c2)cc1,50754338,1,0.030815104603397606,0
2,scaffold,lightGBM,CC1(O[C@@H]([C@H](OC(C)(C)O2)[C@@]2(COS(=O)(=O)N)OC3)[C@@H]3O1)C,50777463,0,0.009869353239733397,0
2,scaffold,lightGBM,OC(c1c(I)c(NC(CCCCC(Nc2c(I)c(C(=O)O)c(I)cc2I)=O)=O)c(I)cc1I)=O,50753299,0,3.3885436033331246e-05,0
2,scaffold,lightGBM,CCCc1c2c(C(=O)NC(c3c(OCC)ccc(S(N4CCN(C)CC4)(=O)=O)c3)=N2)n(C)n1,50753489,1,0.04807192143382118,0
2,scaffold,lightGBM,OC(c1c(cccc2)c2nc(c3ccccc3)c1)=O,50375410,0,0.019102264587279608,0
2,scaffold,lightGBM,CN1CCN(C(c(cccc2)c2Nc(ccc(Cl)c3)c34)=N4)CC1,50375471,0,0.007865287066006697,0
2,scaffold,lightGBM,CO\N=C(\C(CN)CN1c2c(F)cc(C(=O)C(C(=O)O)=CN3C4CC4)c3n2)/C1,50773514,0,0.0017842532563526825,0
2,scaffold,lightGBM,NC(C(=O)NC=C1c2ccncc2)=C1,50772158,0,0.00761090572647049,0
2,scaffold,lightGBM,CC1([C@H](c2ccccc2)N([C@@H]3CC[C@@H](c4cc(c5ncccn5)c(N)nc4)CC3)C(=O)O1)C,51086418,1,0.004364514650597609,0
2,scaffold,lightGBM,NC(c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1)=N,50772851,0,0.0006778469813322745,0
3,random,lightGBM,C[C@@]1(C(C#N)(O)CC2)[C@@H]2[C@H]3[C@@H]([C@@](C)(Cc(cno4)c45)C(=C5)CC3)CC1,50739679,1,0.9576565042228757,1
3,random,lightGBM,OC(COc1ccc(O)cc1)CNCCNC(N2CCOCC2)=O,50776042,0,0.00018991686935802718,0
3,random,lightGBM,OC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O1)O)O,50754059,0,0.0005105366086226437,0
3,random,lightGBM,[O-][N+](OCCNC(c1cnccc1)=O)=O,50772831,0,0.0004864010584674289,0
3,random,lightGBM,Clc1c(NC(NCC2)=N2)c(nsn3)c3cc1,50777456,0,0.02034339376442493,0
3,random,lightGBM,C[C@@H]1N[C@H](C)CN(c2c(F)c3c(C(=O)C(C(=O)O)=CN3C4CC4)c(N)c2F)C1,50773851,0,0.0018435279062209533,0
3,random,lightGBM,CN(CCC(c1ncccc1)c2ccccc2)C,50754144,0,0.0013777496333321208,0
3,random,lightGBM,CN1[C@H](C2)[C@H]3[C@@](c(c24)c(c(O)cc4)O5)([C@@H]5[C@@H](O)C=C3)CC1,50739549,0,0.0005330602095694239,0
3,random,lightGBM,Oc1cc2c(C(=O)C(O)=C(c3cc(O)c(O)cc3)O2)c(O)c1,50772132,0,0.0005635356414837173,0
3,random,lightGBM,CN([C@@H]1C(O)=C(C(=O)N)C(=O)[C@@](O)(C(O)=C2C([C@@](O)(C)c(cccc3O)c3C2=O)C4)C14)C,50753794,0,0.0006183965559894683,0
3,random,lightGBM,CO\N=C(\c1nc(N)sc1)/C(N[C@@H]2C(=O)N(C(C(=O)O)=C(CSC(N(C)NC(=O)C3=O)=N3)CS4)[C@@H]24)=O,50776555,0,0.001104214071697275,0
3,random,lightGBM,CCCCc1n(Cc2ccc(C(=O)O)cc2)c(\C=C(\C(=O)O)/Cc3sccc3)cn1,50773427,0,0.9742658819924402,1
3,random,lightGBM,NCC1(CCCCC1)CC(=O)O,50754350,0,0.00307405556872432,0
3,random,lightGBM,C[C@@](C(=O)O)(Cc1cc(O)c(O)cc1)N,50775515,0,0.004006538627847578,0
3,random,lightGBM,CCN1c(cc(N2CCN(C)CC2)c(F)c3)c3C(=O)C(C(=O)O)=C1,50772848,0,0.0006330949362994312,0
3,random,lightGBM,COC(N\N=C\c1[n+]([O-])c(cccc2)c2[n+]([O-])c1)=O,50754449,0,0.008191099146781433,0
3,random,lightGBM,NC(c1c(Cl)cc([N+](=O)[O-])cc1)=O,50753258,0,0.006542544391854901,0
3,random,lightGBM,CC(\N=C(\C(Nc1ccc(Cl)cc1)=C2)/C=C3C2=Nc(cccc4)c4N3c5ccc(C)cc5)C,50753460,0,0.9641659054881256,1
3,random,lightGBM,CNNCc1ccc(C(NC(C)C)=O)cc1,50776528,0,0.01705024931024417,0
3,random,lightGBM,Cc1c(C(Nc2cc(C)c(C(N3c(ccc(Cl)c4)c4C(O)CCC3)=O)cc2)=O)cccc1,50774965,1,0.6627794097961501,1
3,random,lightGBM,CN(c1sc(C(N[C@H](C(=O)O)CCC(=O)O)=O)cc1)Cc2cc(C(=O)N=C(C)N3)c3cc2,50773776,0,0.05116736414241032,0
3,random,lightGBM,CCCN1[C@H](C(Nc2c(C)cccc2C)=O)CCCC1,50753476,0,0.00448075815432956,0
3,random,lightGBM,CNCCC=C1c(cccc2)c2CCc(cccc3)c13,50772836,0,0.0028363523694503842,0
3,random,lightGBM,CC[C@]1(CN2C[C@@H](C[C@@](c3c(OC)cc4c([C@]5([C@@H](N6CC5)[C@]7(C=CC6)CC)[C@H]([C@](C(OC)=O)(O)[C@@H]7OC(=O)C)N4C=O)c3)(C(OC)=O)c8c(c(cccc9)c9[nH]8)CC2)C1)O,50776034,0,0.017200790379090475,0
3,random,lightGBM,NS(c1cc(S(=O)(=O)N)c(Cl)c(Cl)c1)(=O)=O,50753222,0,0.0009227824619560352,0
3,random,lightGBM,CC([C@@H](C(N[C@@H](Cc1ccccc1)C[C@@H]([C@@H](NC(OCc2scnc2)=O)Cc3ccccc3)O)=O)NC(N(Cc4nc(C(C)C)sc4)C)=O)C,50774871,1,0.6542545889152102,1
3,random,lightGBM,Nc1[n+]([O-])c(N)nc(N2CCCCC2)c1,50777795,0,0.0035906578442255355,0
3,random,lightGBM,CN(c1nc(Nc2cc(S(=O)(=O)C)c(C)cc2)ncc1)c3cc(nn(C)c4C)c4cc3,50739211,1,0.6852152376792017,1
3,random,lightGBM,CC(OCC[N+](C)(C)C)=O,50754511,0,0.0005183028209567488,0
3,random,lightGBM,CC([C@@H](C(N[C@H](C(N[C@@H]1C(=O)N(C)CCc(cccc2)c12)=O)C)=O)O)C,50753576,0,0.011292394664972482,0
3,random,lightGBM,COc1c(OCC(CO)O)cccc1,50754541,0,0.0014184167994634243,0
3,random,lightGBM,CC(NCCCCCCNC(=O)C)=O,50753624,0,4.397310099170559e-05,0
3,random,lightGBM,OC(c1c(S)cccc1)=O,50753574,0,0.00014443482258666229,0
3,random,lightGBM,C(c1ccc(CN2CCNCCCNCCNCCC2)cc1)N3CCNCCCNCCNCCC3,50773366,0,0.017278008574863047,0
3,random,lightGBM,CCOC(N1CCC(=C2c(nccc3)c3CCc(cc(Cl)cc4)c24)CC1)=O,50775606,1,0.3018649625314303,0
3,random,lightGBM,CN1S(=O)(=O)c(cccc2)c2C(O)=C1C(Nc3noc(C)c3)=O,50773288,0,0.09736278967363876,0
3,random,lightGBM,CCCCC[C@@H](\C=C\[C@@H]1[C@@H](CCCCCCC(=O)O)C(=O)C[C@H]1O)O,50775503,0,0.003148052059857705,0
3,random,lightGBM,COc1cc([C@]2([C@H](CN(C)C)CCCC2)O)ccc1,50774636,0,0.0888992692133232,0
3,random,lightGBM,OC(CCCC[C@H]1SSCC1)=O,50753353,0,0.0005631480758829609,0
3,random,lightGBM,CC(Nc1ccccc1)=O,50754077,0,0.0006503518978989676,0
3,random,lightGBM,C[C@@H](N(CC#C)C)Cc1ccccc1,50773846,0,0.0025053211134205815,0
3,random,lightGBM,CC(NC(=S)NC1=O)=C1,50753864,0,6.544748619787124e-05,0
3,random,lightGBM,CCOC(N1C(=S)N(C)C=C1)=O,50753598,0,0.00035749356329433816,0
3,random,lightGBM,Cc1ccc(N(c2cc(O)ccc2)CC(NCC3)=N3)cc1,50754150,0,0.00019226409675659155,0
3,random,lightGBM,CN([C@@H]1CC2)[C@@H]2C[C@@H](OC(c3ccccc3)c4ccccc4)C1,50754045,0,0.004611792441393861,0
3,random,lightGBM,O=S(c1ccccc1)CCC2C(=O)N(c3ccccc3)N(c4ccccc4)C2=O,50739686,1,0.01104923927920229,0
3,random,lightGBM,CC(c1n([C@@H]2C[C@@H](CC3)N(CC[C@@H](c4ccccc4)NC(C5CCC(F)(F)CC5)=O)[C@@H]3C2)c(C)nn1)C,50775496,0,0.013577309099497956,0
3,random,lightGBM,Cc1noc(c2c(F)cc(N3C(=O)O[C@@H](Cn4nncc4)C3)cc2)c1,50754450,0,0.12470586572164985,0
3,random,lightGBM,COc1c(F)cc(c2n(c3ccc(S(=O)(=O)N)cc3)nc(C(F)F)c2)cc1,50754338,1,0.008882839898115915,0
3,random,lightGBM,O=C1c(cn[nH]2)c2N=CN1,50776561,0,0.00036902672666334397,0
3,random,lightGBM,COc1c(NS(c2c(c3ccc(CC(C)C)cc3)nccc2)(=O)=O)ncc(C)n1,50754116,1,0.5065440741087257,1
