canonical_smiles,molregno,standard_value,compound_key,assay_id,standard_type,standard_units,doc_id,pchembl_value,doi,scaffold
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,52874,430.0,21,1931140,IC50,nM,114422,6.37,10.1016/j.bmcl.2019.06.040,Clc1ccc(C(Cn2ccnc2)OCc2ccc(Cl)cc2[*:1])c(Cl)c1
c1cncc(-c2cc(N3CCC(N4CCOCC4)CC3)nc(-c3ccncc3)n2)c1,2455211,100.0,12,1933089,IC50,nM,114538,7.0,10.1021/acs.jmedchem.6b00028,c1cncc(-c2cc(N3CCC([*:3])CC3)nc(-c3cc([*:1])nc([*:2])c3)n2)c1
c1cncc(-c2cc(N3CCC(CN4CCOCC4)CC3)nc(-c3ccncc3)n2)c1,2440072,100.0,13,1933089,IC50,nM,114538,7.0,10.1021/acs.jmedchem.6b00028,c1cncc(-c2cc(N3CCC([*:3])CC3)nc(-c3cc([*:1])nc([*:2])c3)n2)c1
Cc1cc(-c2nc(-c3cccnc3)cc(N3CCC(N4CCOCC4)CC3)n2)cc(C)n1,2440998,40000.0,40,1933089,IC50,nM,114538,4.4,10.1021/acs.jmedchem.6b00028,c1cncc(-c2cc(N3CCC([*:3])CC3)nc(-c3cc([*:1])nc([*:2])c3)n2)c1
Cc1ccc(C(=O)Nc2ccc(CN3CCC4C=NNC4C3)c(Cl)c2)cc1C#Cc1cnc2cccnn12,2476855,5580.0,4,1972830,IC50,nM,115694,5.25,10.1021/acsmedchemlett.9b00612,Cc1ccc(C(=O)Nc2ccc(C[*:2])c([*:1])c2)cc1C#Cc1cnc2cccnn12
COCCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(C#Cc4cnc5cccnn45)c3)cc2C2CC2)CC1,2474060,13500.0,3,1972830,IC50,nM,115694,4.87,10.1021/acsmedchemlett.9b00612,Cc1ccc(C(=O)Nc2ccc(C[*:2])c([*:1])c2)cc1C#Cc1cnc2cccnn12
Cc1ccc(C(=O)Nc2ccc(CN3CCN(CCO)CC3)c(Cl)c2)cc1C#Cc1cnc2cccnn12,2478695,13400.0,2,1972830,IC50,nM,115694,4.87,10.1021/acsmedchemlett.9b00612,Cc1ccc(C(=O)Nc2ccc(C[*:2])c([*:1])c2)cc1C#Cc1cnc2cccnn12
Cc1ccc(C(=O)Nc2ccc(CN3CCN(CCO)CC3)c(C3CC3)c2)cc1C#Cc1cnc2cccnn12,2469031,11700.0,1,1972830,IC50,nM,115694,4.93,10.1021/acsmedchemlett.9b00612,Cc1ccc(C(=O)Nc2ccc(C[*:2])c([*:1])c2)cc1C#Cc1cnc2cccnn12
Cc1ccc(C(=O)Nc2ccc(CN3Cc4cn[nH]c4C3)c(Cl)c2)cc1C#Cc1cnc2cccnn12,2475539,7280.0,5,1972830,IC50,nM,115694,5.14,10.1021/acsmedchemlett.9b00612,Cc1ccc(C(=O)Nc2ccc(C[*:2])c([*:1])c2)cc1C#Cc1cnc2cccnn12
Cc1ccc(C(=O)Nc2ccc(CN3Cc4ccc(O)cc4C3)c(Cl)c2)cc1C#Cc1cnc2cccnn12,2469927,4610.0,6,1972830,IC50,nM,115694,5.34,10.1021/acsmedchemlett.9b00612,Cc1ccc(C(=O)Nc2ccc(C[*:2])c([*:1])c2)cc1C#Cc1cnc2cccnn12
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,649637,11400.0,Ponatinib,1972830,IC50,nM,115694,4.94,10.1021/acsmedchemlett.9b00612,Cc1ccc(C(=O)Nc2ccc(C[*:2])c([*:1])c2)cc1C#Cc1cnc2cccnn12
Nc1ncnc2c1c(Oc1cc(C(F)(F)F)ccn1)nn2C1CC1,2471015,50000.0,3a; TRC-2885,1973673,EC50,nM,115717,4.3,10.1021/acs.jmedchem.0c00419,Nc1ncnc2c1c(Oc1cc([*:1])ccn1)nn2[*:2]
Nc1ncnc2c1c(Oc1cc(C(F)(F)F)ccn1)nn2[C@@H]1CCCC[C@H]1O,2482959,50000.0,6j; TRC-3217,1973673,EC50,nM,115717,4.3,10.1021/acs.jmedchem.0c00419,Nc1ncnc2c1c(Oc1cc([*:1])ccn1)nn2[*:2]
N#Cc1ccnc(Oc2nn([C@H]3C[C@H](F)C3)c3ncnc(N)c23)c1,2479130,50000.0,10c; TRC-2996,1973673,EC50,nM,115717,4.3,10.1021/acs.jmedchem.0c00419,Nc1ncnc2c1c(Oc1cc([*:1])ccn1)nn2[*:2]
CC(C)(C)OC(=O)N[C@H](CSCC(Nc1ccccc1)C(=O)NCc1cccnc1)Cc1c[nH]c2ccccc12,2475012,320.0,8f,1984166,IC50,nM,116228,6.5,10.1016/j.bmc.2020.115349,CC(C)(C)OC(=O)NC(CSCC(Nc1ccccc1)C(=O)NCc1cccnc1)[*:1]
CC(C)(C)OC(=O)N[C@@H](CSCC(Nc1ccccc1)C(=O)NCc1cccnc1)Cc1c[nH]c2ccccc12,2481401,85.0,5a,1984166,IC50,nM,116228,7.07,10.1016/j.bmc.2020.115349,CC(C)(C)OC(=O)NC(CSCC(Nc1ccccc1)C(=O)NCc1cccnc1)[*:1]
CC(C)(C)OC(=O)NC(CSCC(Nc1ccccc1)C(=O)NCc1cccnc1)Cc1cccc2ccccc12,2469238,55.0,5b,1984166,IC50,nM,116228,7.26,10.1016/j.bmc.2020.115349,CC(C)(C)OC(=O)NC(CSCC(Nc1ccccc1)C(=O)NCc1cccnc1)[*:1]
CC(C)(C)OC(=O)N[C@@H](CS[C@@H](Cc1ccccc1)C(=O)NCCc1cccnc1)Cc1ccccc1,2475591,310.0,4e,1984169,IC50,nM,116228,6.51,10.1016/j.bmc.2020.115349,CC(C)(C)OC(=O)NC(CSC(C(=O)NCCc1cccnc1)[*:1])[*:2]
CC(C)(C)OC(=O)N[C@H](CS[C@H](Cc1ccccc1)C(=O)NCCc1cccnc1)Cc1ccccc1,2472106,310.0,4f,1984169,IC50,nM,116228,6.51,10.1016/j.bmc.2020.115349,CC(C)(C)OC(=O)NC(CSC(C(=O)NCCc1cccnc1)[*:1])[*:2]
CC(C)(C)OC(=O)N[C@@H](CS[C@H](Cc1ccccc1)C(=O)NCCc1cccnc1)Cc1ccccc1,2481185,310.0,4g,1984169,IC50,nM,116228,6.51,10.1016/j.bmc.2020.115349,CC(C)(C)OC(=O)NC(CSC(C(=O)NCCc1cccnc1)[*:1])[*:2]
CC(C)(C)OC(=O)N[C@H](CS[C@@H](Cc1ccccc1)C(=O)NCCc1cccnc1)Cc1ccccc1,2481653,310.0,4h,1984169,IC50,nM,116228,6.51,10.1016/j.bmc.2020.115349,CC(C)(C)OC(=O)NC(CSC(C(=O)NCCc1cccnc1)[*:1])[*:2]
Cc1nc2c(-c3nnc[nH]3)cc(-c3ccncc3)cc2n1-c1ccnc2c(F)ccc(F)c12,2470727,1000.0,(P)-8,1985638,IC50,nM,116309,6.0,10.1021/acsmedchemlett.0c00095,Cc1nc2c(-c3nnc[nH]3)cc(-c3ccnc([*:1])c3)cc2n1-c1ccnc2c(F)ccc(F)c12
Cc1cc(-c2cc(-c3nnc[nH]3)c3nc(C)n(-c4ccnc5c(F)ccc(F)c45)c3c2)ccn1,2473694,19000.0,(P)-10,1985638,IC50,nM,116309,4.72,10.1021/acsmedchemlett.0c00095,Cc1nc2c(-c3nnc[nH]3)cc(-c3ccnc([*:1])c3)cc2n1-c1ccnc2c(F)ccc(F)c12
Cc1nc2c(-c3nnc[nH]3)cc(-c3ccnc(C#N)c3)cc2n1-c1ccnc2c(F)ccc(F)c12,2484342,24000.0,(P)-14,1985638,IC50,nM,116309,4.62,10.1021/acsmedchemlett.0c00095,Cc1nc2c(-c3nnc[nH]3)cc(-c3ccnc([*:1])c3)cc2n1-c1ccnc2c(F)ccc(F)c12
CC1=C(C(=O)OC(C)C)C(c2ccoc2)n2c(nc3ccccc32)N1,2078321,2680.0,11b; ISAM-142,1986041,IC50,nM,116326,5.57,10.1021/acs.jmedchem.0c00564,CC1=C(C(=O)OC(C)[*:2])C([*:1])n2c(nc3ccccc32)N1
CC1=C(C(=O)OC(C)C)C(c2ccco2)n2c(nc3ccccc32)N1,2078319,2900.0,12b; ISAM-140,1986041,IC50,nM,116326,5.54,10.1021/acs.jmedchem.0c00564,CC1=C(C(=O)OC(C)[*:2])C([*:1])n2c(nc3ccccc32)N1
CCOC(=O)C1=C(C)Nc2nc3ccccc3n2C1c1cnoc1,2473762,4920.0,17e; ISAM-A344,1986041,IC50,nM,116326,5.31,10.1021/acs.jmedchem.0c00564,CC1=C(C(=O)OC(C)[*:2])C([*:1])n2c(nc3ccccc32)N1
CCOC(=O)C1=C(C)Nc2nc3ccccc3n2C1c1ncc[nH]1,2468987,4540.0,18e,1986041,IC50,nM,116326,5.34,10.1021/acs.jmedchem.0c00564,CC1=C(C(=O)OC(C)[*:2])C([*:1])n2c(nc3ccccc32)N1
CCOC(=O)C1=C(C)Nc2nc3ccccc3n2C1c1cocn1,2473843,6410.0,(+/-)-18g; ISAM-C032; (R/S)-18g,1986041,IC50,nM,116326,5.19,10.1021/acs.jmedchem.0c00564,CC1=C(C(=O)OC(C)[*:2])C([*:1])n2c(nc3ccccc32)N1
CC1=C(C(=O)OC(C)C)C(c2cocn2)n2c(nc3ccccc32)N1,2482830,5920.0,18h,1986041,IC50,nM,116326,5.23,10.1021/acs.jmedchem.0c00564,CC1=C(C(=O)OC(C)[*:2])C([*:1])n2c(nc3ccccc32)N1
COc1cc(/C=C2\CCCN3C2=NO[C@H](c2cc(F)cc(F)c2)[C@@H]3C)ccc1-n1cnc(C)c1,2479656,16000.0,11,1996656,IC50,nM,116836,4.8,10.1021/acs.jmedchem.0c00446,COc1cc(/C=C2\CCCN3C2=NO[C@H](c2cc(F)c([*:1])c(F)c2)[C@@H]3C)ccc1-n1cnc(C)c1
COc1cc(/C=C2\CCCN3C2=NO[C@H](c2cc(F)c(F)c(F)c2)[C@@H]3C)ccc1-n1cnc(C)c1,2471480,29000.0,14,1996656,IC50,nM,116836,4.54,10.1021/acs.jmedchem.0c00446,COc1cc(/C=C2\CCCN3C2=NO[C@H](c2cc(F)c([*:1])c(F)c2)[C@@H]3C)ccc1-n1cnc(C)c1
CN(C)c1ccc(CC(=O)N[C@@H]2CNC[C@H]2c2ccc(C(F)(F)F)cc2)cc1,2498025,871.0,(-)-30a,2014369,IC50,nM,117210,6.06,10.1021/acsmedchemlett.9b00123,CN(C)c1ccc(CC(=O)N[C@@H]2CNC[C@H]2c2ccc([*:1])cc2)cc1
CN(C)c1ccc(CC(=O)N[C@@H]2CNC[C@H]2c2ccc(S(F)(F)(F)(F)F)cc2)cc1,2503066,159.0,(-)-31a,2014369,IC50,nM,117210,6.8,10.1021/acsmedchemlett.9b00123,CN(C)c1ccc(CC(=O)N[C@@H]2CNC[C@H]2c2ccc([*:1])cc2)cc1
CN(C)c1ccc(CC(=O)N[C@@H]2CNC[C@H]2c2ccc(C(C)(F)F)cc2)cc1,2506615,2500.0,(-)-32a; CWHM-1552,2014369,IC50,nM,117210,5.6,10.1021/acsmedchemlett.9b00123,CN(C)c1ccc(CC(=O)N[C@@H]2CNC[C@H]2c2ccc([*:1])cc2)cc1
Cc1cc(-c2ccn3nc(N)c(-c4cnn(C)c4)c3n2)cc2c1C(=O)N([C@@H](C)C1CC1)C2,2503179,450.0,17,2016610,IC50,nM,117323,6.35,10.1021/acs.jmedchem.0c01203,C[C@@H](C1CC1)N1Cc2cc(-c3ccn4nc([*:3])c([*:2])c4n3)cc([*:1])c2C1=O
CC(=O)Nc1cc2nc(-c3cc4c(c(C(F)(F)F)c3)C(=O)N([C@@H](C)C3CC3)C4)ccn2n1,2521677,4600.0,34,2016610,IC50,nM,117323,5.34,10.1021/acs.jmedchem.0c01203,C[C@@H](C1CC1)N1Cc2cc(-c3ccn4nc([*:3])c([*:2])c4n3)cc([*:1])c2C1=O
C[C@@H](C1CC1)N1Cc2cc(-c3ccn4nc(N)c(-c5cnn(C)c5)c4n3)cc(C(F)(F)F)c2C1=O,2518674,600.0,4,2016610,IC50,nM,117323,6.22,10.1021/acs.jmedchem.0c01203,C[C@@H](C1CC1)N1Cc2cc(-c3ccn4nc([*:3])c([*:2])c4n3)cc([*:1])c2C1=O
Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)NCCc1ccccn1,2515021,6000.0,3,2017934,IC50,nM,117379,5.22,10.1021/acs.jmedchem.0c00834,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)NC(C[*:2])[*:1]
Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)NC(C)Cc1ccccn1,2518797,2000.0,5,2017934,IC50,nM,117379,5.7,10.1021/acs.jmedchem.0c00834,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)NC(C[*:2])[*:1]
COc1ccccc1C(C)CNC(=O)c1c(C)c(-c2ccccc2)nc2ccc(Br)cc12,2509062,700.0,7,2017934,IC50,nM,117379,6.16,10.1021/acs.jmedchem.0c00834,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)NC(C[*:2])[*:1]
Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)NCC(C(=O)O)c1ccccc1Cl,2490393,15000.0,31,2017934,IC50,nM,117379,4.82,10.1021/acs.jmedchem.0c00834,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)NC(C[*:2])[*:1]
Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)NCC(CC(=O)O)c1ccccc1Cl,2491910,13000.0,34,2017934,IC50,nM,117379,4.89,10.1021/acs.jmedchem.0c00834,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)NC(C[*:2])[*:1]
Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)NCC(CCC(=O)O)c1c(F)ccc(F)c1Cl,2497104,5000.0,42,2017934,IC50,nM,117379,5.3,10.1021/acs.jmedchem.0c00834,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)NC(C[*:2])[*:1]
Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)NCC(CCCC(=O)O)c1ccccc1Cl,2501758,20000.0,43,2017934,IC50,nM,117379,4.7,10.1021/acs.jmedchem.0c00834,Cc1c(-c2ccccc2)nc2ccc(Br)cc2c1C(=O)NC(C[*:2])[*:1]
COc1ccccc1C1c2c(C(C)(C)C)n[nH]c2C(=O)N1c1ccc(-c2nccs2)cc1,2536565,13000.0,36,2023287,IC50,nM,117559,4.89,10.1016/j.bmcl.2020.127636,COc1ccccc1C1c2c(C(C[*:3])[*:2])n[nH]c2C(=O)N1c1ccc([*:1])cc1
COc1ccccc1C1c2c(C(C)(C)C)n[nH]c2C(=O)N1c1ccc(-c2nnc(C)o2)cc1,2509978,8000.0,35,2023287,IC50,nM,117559,5.1,10.1016/j.bmcl.2020.127636,COc1ccccc1C1c2c(C(C[*:3])[*:2])n[nH]c2C(=O)N1c1ccc([*:1])cc1
COc1ccccc1C1c2c(C(C)(C)C)n[nH]c2C(=O)N1c1ccc(-c2nc(C)no2)cc1,2492620,2000.0,34,2023287,IC50,nM,117559,5.7,10.1016/j.bmcl.2020.127636,COc1ccccc1C1c2c(C(C[*:3])[*:2])n[nH]c2C(=O)N1c1ccc([*:1])cc1
COc1ccccc1C1c2c(C(C)(C)C)n[nH]c2C(=O)N1c1ccc(-c2noc(C)n2)cc1,2492956,13000.0,33,2023287,IC50,nM,117559,4.89,10.1016/j.bmcl.2020.127636,COc1ccccc1C1c2c(C(C[*:3])[*:2])n[nH]c2C(=O)N1c1ccc([*:1])cc1
COc1ccccc1C1c2c(C(C)(C)C)n[nH]c2C(=O)N1c1ccc(-c2cc(C)no2)cc1,2497855,2000.0,31,2023287,IC50,nM,117559,5.7,10.1016/j.bmcl.2020.127636,COc1ccccc1C1c2c(C(C[*:3])[*:2])n[nH]c2C(=O)N1c1ccc([*:1])cc1
COc1ccccc1C1c2c(C(C)(C)C)n[nH]c2C(=O)N1c1ccc(F)cc1,2492953,18000.0,27,2023287,IC50,nM,117559,4.75,10.1016/j.bmcl.2020.127636,COc1ccccc1C1c2c(C(C[*:3])[*:2])n[nH]c2C(=O)N1c1ccc([*:1])cc1
COc1ccccc1C1c2c(CCO)n[nH]c2C(=O)N1c1ccc(-c2ccon2)cc1,2489619,16000.0,41,2023287,IC50,nM,117559,4.8,10.1016/j.bmcl.2020.127636,COc1ccccc1C1c2c(C(C[*:3])[*:2])n[nH]c2C(=O)N1c1ccc([*:1])cc1
O=C(Cc1cccc(OCCCC2CCNCC2)c1)Nc1nc(-c2c[nH]c3nccc(F)c23)cs1,2515397,100000.0,21,2024613,IC50,nM,117630,4.0,10.1016/j.bmcl.2020.127721,O=C(Cc1cccc([*:4])c1)Nc1nc(-c2c[nH]c3ncc([*:3])c([*:2])c23)c([*:1])s1
O=C(Cc1cccc(OCCCC2CCNCC2)c1)Nc1nc(-c2c[nH]c3ncccc23)cs1,2309813,21000.0,20,2024613,IC50,nM,117630,4.68,10.1016/j.bmcl.2020.127721,O=C(Cc1cccc([*:4])c1)Nc1nc(-c2c[nH]c3ncc([*:3])c([*:2])c23)c([*:1])s1
CN1CCN(CCOc2cccc(CC(=O)Nc3nc(-c4c[nH]c5ncc(F)cc45)cs3)c2)CC1,2489818,27000.0,19,2024613,IC50,nM,117630,4.57,10.1016/j.bmcl.2020.127721,O=C(Cc1cccc([*:4])c1)Nc1nc(-c2c[nH]c3ncc([*:3])c([*:2])c23)c([*:1])s1
CN1CCN(CCOc2cccc(CC(=O)Nc3nc(-c4c[nH]c5ncccc45)cs3)c2)CC1,2309768,18000.0,18,2024613,IC50,nM,117630,4.75,10.1016/j.bmcl.2020.127721,O=C(Cc1cccc([*:4])c1)Nc1nc(-c2c[nH]c3ncc([*:3])c([*:2])c23)c([*:1])s1
CN1CCN(CCCOc2cccc(CC(=O)Nc3nc(-c4c[nH]c5ncccc45)cs3)c2)CC1,2313096,19000.0,2,2024613,IC50,nM,117630,4.72,10.1016/j.bmcl.2020.127721,O=C(Cc1cccc([*:4])c1)Nc1nc(-c2c[nH]c3ncc([*:3])c([*:2])c23)c([*:1])s1
CS(=O)(=O)Nc1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncc(Br)cc34)cs2)c1,2494000,35000.0,15,2024613,IC50,nM,117630,4.46,10.1016/j.bmcl.2020.127721,O=C(Cc1cccc([*:4])c1)Nc1nc(-c2c[nH]c3ncc([*:3])c([*:2])c23)c([*:1])s1
CS(=O)(=O)Nc1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncc(Cl)cc34)cs2)c1,2530266,8000.0,14,2024613,IC50,nM,117630,5.1,10.1016/j.bmcl.2020.127721,O=C(Cc1cccc([*:4])c1)Nc1nc(-c2c[nH]c3ncc([*:3])c([*:2])c23)c([*:1])s1
CS(=O)(=O)Nc1cccc(CC(=O)Nc2nc(-c3c[nH]c4nccc(Cl)c34)cs2)c1,2515200,8000.0,13,2024613,IC50,nM,117630,5.1,10.1016/j.bmcl.2020.127721,O=C(Cc1cccc([*:4])c1)Nc1nc(-c2c[nH]c3ncc([*:3])c([*:2])c23)c([*:1])s1
CS(=O)(=O)Nc1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncc(O)cc34)cs2)c1,2498980,5000.0,12,2024613,IC50,nM,117630,5.3,10.1016/j.bmcl.2020.127721,O=C(Cc1cccc([*:4])c1)Nc1nc(-c2c[nH]c3ncc([*:3])c([*:2])c23)c([*:1])s1
CS(=O)(=O)Nc1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncc(F)cc34)cs2)c1,2499382,6000.0,11,2024613,IC50,nM,117630,5.22,10.1016/j.bmcl.2020.127721,O=C(Cc1cccc([*:4])c1)Nc1nc(-c2c[nH]c3ncc([*:3])c([*:2])c23)c([*:1])s1
CS(=O)(=O)Nc1cccc(CC(=O)Nc2nc(-c3c[nH]c4nccc(F)c34)cs2)c1,2504962,36000.0,10,2024613,IC50,nM,117630,4.44,10.1016/j.bmcl.2020.127721,O=C(Cc1cccc([*:4])c1)Nc1nc(-c2c[nH]c3ncc([*:3])c([*:2])c23)c([*:1])s1
Cc1sc(NC(=O)Cc2cccc(NS(C)(=O)=O)c2)nc1-c1c[nH]c2ncccc12,2510773,5000.0,9,2024613,IC50,nM,117630,5.3,10.1016/j.bmcl.2020.127721,O=C(Cc1cccc([*:4])c1)Nc1nc(-c2c[nH]c3ncc([*:3])c([*:2])c23)c([*:1])s1
CS(=O)(=O)Nc1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncccc34)cs2)c1,2314496,8300.0,1,2024613,IC50,nM,117630,5.08,10.1016/j.bmcl.2020.127721,O=C(Cc1cccc([*:4])c1)Nc1nc(-c2c[nH]c3ncc([*:3])c([*:2])c23)c([*:1])s1
Cc1c(-c2cc(F)c(N)cc2F)ccc2c3oc(CN)nc3c(=O)n(C3CC3)c12,2511935,12900.0,REDX05931,2045773,IC50,nM,118325,4.89,10.1039/d0md00174k,Cc1c([*:1])ccc2c3oc(CN)nc3c(=O)n(C3CC3)c12
Cc1c(-c2cnc3[nH]ncc3c2)ccc2c3oc(CN)nc3c(=O)n(C3CC3)c12,2524438,22600.0,REDX07473,2045773,IC50,nM,118325,4.65,10.1039/d0md00174k,Cc1c([*:1])ccc2c3oc(CN)nc3c(=O)n(C3CC3)c12
Cc1c(-c2ccc3[nH]ncc3c2)ccc2c3oc(CN)nc3c(=O)n(C3CC3)c12,2490798,1300.0,REDX07517,2045773,IC50,nM,118325,5.89,10.1039/d0md00174k,Cc1c([*:1])ccc2c3oc(CN)nc3c(=O)n(C3CC3)c12
Nc1cc([C@H](Cc2ccccc2)c2ccccc2)c2nn[nH]c2n1,2508507,3400.0,29,2048413,IC50,nM,118433,5.47,10.1016/j.bmc.2020.115723,Nc1cc([C@H](C[*:1])c2ccccc2)c2nn[nH]c2n1
Nc1cc([C@H](CCCc2ccccc2)c2ccccc2)c2nn[nH]c2n1,2510404,1800.0,31,2048413,IC50,nM,118433,5.75,10.1016/j.bmc.2020.115723,Nc1cc([C@H](C[*:1])c2ccccc2)c2nn[nH]c2n1
Nc1cc([C@H](CCOCc2ccccc2)c2ccccc2)c2nn[nH]c2n1,2529311,2600.0,32,2048413,IC50,nM,118433,5.58,10.1016/j.bmc.2020.115723,Nc1cc([C@H](C[*:1])c2ccccc2)c2nn[nH]c2n1
Nc1cc([C@H](CCNCc2ccccc2)c2ccccc2)c2nn[nH]c2n1,2536596,12000.0,33,2048413,IC50,nM,118433,4.92,10.1016/j.bmc.2020.115723,Nc1cc([C@H](C[*:1])c2ccccc2)c2nn[nH]c2n1
CCn1nc2c(c1Nc1nc(-c3ccc(-n4cnc(C)c4)c(OC)n3)cs1)CCCC2,2352452,3700.0,22d,2048449,IC50,nM,118435,5.43,10.1016/j.bmc.2020.115734,COc1nc(-c2csc(Nc3c4c(nn3[*:1])CCCC4)n2)ccc1-n1cnc(C)c1
COc1nc(-c2csc(Nc3c4c(nn3C(C)(C)C)CCCC4)n2)ccc1-n1cnc(C)c1,2502061,5300.0,36,2048449,IC50,nM,118435,5.28,10.1016/j.bmc.2020.115734,COc1nc(-c2csc(Nc3c4c(nn3[*:1])CCCC4)n2)ccc1-n1cnc(C)c1
COc1nc(-c2csc(Nc3c4c(nn3C3CCC3)CCCC4)n2)ccc1-n1cnc(C)c1,2532554,590.0,37,2048449,IC50,nM,118435,6.23,10.1016/j.bmc.2020.115734,COc1nc(-c2csc(Nc3c4c(nn3[*:1])CCCC4)n2)ccc1-n1cnc(C)c1
COc1nc(-c2csc(Nc3c4c(nn3CCF)CCCC4)n2)ccc1-n1cnc(C)c1,2498060,1000.0,46,2048449,IC50,nM,118435,6.0,10.1016/j.bmc.2020.115734,COc1nc(-c2csc(Nc3c4c(nn3[*:1])CCCC4)n2)ccc1-n1cnc(C)c1
COc1nc(-c2csc(Nc3c4c(nn3CCO)CCCC4)n2)ccc1-n1cnc(C)c1,2488728,30000.0,49,2048449,IC50,nM,118435,4.52,10.1016/j.bmc.2020.115734,COc1nc(-c2csc(Nc3c4c(nn3[*:1])CCCC4)n2)ccc1-n1cnc(C)c1
COc1nc(-c2csc(Nc3c4c(nn3CCCO)CCCC4)n2)ccc1-n1cnc(C)c1,2513704,2200.0,50,2048449,IC50,nM,118435,5.66,10.1016/j.bmc.2020.115734,COc1nc(-c2csc(Nc3c4c(nn3[*:1])CCCC4)n2)ccc1-n1cnc(C)c1
COc1nc(-c2csc(Nc3c4c(nn3CC(C)(C)O)CCCC4)n2)ccc1-n1cnc(C)c1,2507726,1100.0,51,2048449,IC50,nM,118435,5.96,10.1016/j.bmc.2020.115734,COc1nc(-c2csc(Nc3c4c(nn3[*:1])CCCC4)n2)ccc1-n1cnc(C)c1
CC(C)(O)CC(=O)N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,2521491,11000.0,3b,2060129,IC50,nM,118841,4.96,10.1021/acsmedchemlett.1c00112,O=C(N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12)[*:1]
O=C(N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12)C1CCS(=O)(=O)CC1,2532694,5800.0,3c,2060129,IC50,nM,118841,5.24,10.1021/acsmedchemlett.1c00112,O=C(N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12)[*:1]
Cc1cc(Nc2nc(Nc3ccccc3S(=O)(=O)C(C)C)c3cc[nH]c3n2)c(OC(C)C)cc1C1CCN(C)CC1,2509593,4500.0,12a,2061612,IC50,nM,118883,5.35,10.1016/j.bmcl.2015.11.049,Cc1cc(Nc2nc(Nc3ccccc3S(=O)(=O)C(C)C)c3cc[nH]c3n2)c(OC(C)C)cc1C1CCN([*:1])CC1
Cc1cc(Nc2nc(Nc3ccccc3S(=O)(=O)C(C)C)c3cc[nH]c3n2)c(OC(C)C)cc1C1CCNCC1,2515813,4600.0,11a,2061612,IC50,nM,118883,5.34,10.1016/j.bmcl.2015.11.049,Cc1cc(Nc2nc(Nc3ccccc3S(=O)(=O)C(C)C)c3cc[nH]c3n2)c(OC(C)C)cc1C1CCN([*:1])CC1
Cc1cc(-c2ccc3c(c2)-c2nnc(Oc4cccc(Cl)c4F)n2CCO3)ccn1,2493493,8390.0,47,2062192,IC50,nM,118908,5.08,10.1016/j.bmcl.2016.04.018,c1cc(-c2ccc3c(c2)-c2nnc([*:1])n2CCO3)cc([*:2])n1
Cc1cc(-c2ccc3c(c2)-c2nnc(Cc4cccc(Cl)c4)n2CCO3)ccn1,2492200,1060.0,42,2062192,IC50,nM,118908,5.97,10.1016/j.bmcl.2016.04.018,c1cc(-c2ccc3c(c2)-c2nnc([*:1])n2CCO3)cc([*:2])n1
Cc1cc(-c2ccc3c(c2)-c2nnc(Nc4cccc(C(F)(F)F)c4)n2CCO3)ccn1,2524663,48300.0,38,2062192,IC50,nM,118908,4.32,10.1016/j.bmcl.2016.04.018,c1cc(-c2ccc3c(c2)-c2nnc([*:1])n2CCO3)cc([*:2])n1
FC(F)(F)c1cccc(Nc2nnc3n2CCOc2ccc(-c4ccncc4)cc2-3)c1,2526741,516.0,37,2062192,IC50,nM,118908,6.29,10.1016/j.bmcl.2016.04.018,c1cc(-c2ccc3c(c2)-c2nnc([*:1])n2CCO3)cc([*:2])n1
